X,Y
302806.993,2772042.37
304508.546,2766635.236
312693.76,2774311.991
308354.144,2769418.687
305466.124,2770902.17
307991.412,2772845.613
307991.412,2772845.613
308399.472,2774944.136
305607.324,2771798.485
303114.265,2771284.466
302452.792,2777343.19
301576.379,2778144.914
297313.602,2779814.404
306510.437,2774919.006
305911.802,2769187.594
302801.855,2772717.571
307991.412,2772845.613
306513.956,2774835.336
309746.092,2774650.681
309022.152,2772088.664
309950.015,2773266.411
301284.32,2770994.907
302448.814,2777342.096
302905.635,2779485.893
306521.16,2778206.907
300398.046,2779822.527
309829.443,2774651.058
306476.423,2771118.371
307626.885,2774361.665
300261.02,2769773.561
299559.043,2776923.088
309723.989,2774709.258
301923.253,2773635.081
308417.179,2771845.512
302464.163,2777363.09
302000.387,2773580.052
300799.132,2782412.464
300452.859,2779712.518
300452.859,2779712.518
308555.056,2769710.419
305202.826,2776617.095
311060.588,2775085.448
306005.173,2764229.831
305040.318,2768351.783
305040.318,2768351.783
300130.758,2769278.607
303941.447,2767261.537
299505.271,2769483.335
301277.462,2770997.193
305461.044,2770902.329
305791.643,2769123.003
309214.211,2770440.142
303596.855,2768939.943
308553.544,2764193.692
308025.764,2771493.652
301980.026,2769642.331
309618.171,2773485.019
311226.79,2774588.298
307357.129,2764958.499
303261.337,2768383.561
301994.429,2769230.151
308502.604,2764114.486
303237.116,2769046.951
307264.709,2765798.98
303892.446,2769890.122
307269.21,2763915.23
304079.962,2769924.446
303913.52,2770056.458
308916.878,2775096.871
303348.236,2773744.021
309205.655,2775082.425
302910.789,2771216.512
307991.412,2772845.613
309014.981,2771379.216
299931.687,2768607.42
300119.911,2769276.755
299614.361,2776877.671
305861.602,2768003.72
300830.229,2780069.221
306213.491,2769206.556
303808.325,2779748.971
303808.325,2779748.971
303538.438,2779604.197
300261.02,2769773.561
306291.366,2771381.882
306852.293,2774832.824
301569.286,2774638.102
306870.097,2774843.624
306291.366,2771381.882
312682.118,2774332.628
300207.84,2769797.162
308149.763,2772665.945
299748.504,2776745.941
308331.664,2772501.98
300051.471,2769784.303
300448.763,2779594.17
307529.948,2770486.239
303770.029,2777818.267
308376.37,2772534.199
303092.103,2768256.629
303092.103,2768256.629
304002.551,2773294.723
301756.632,2777971.101
306220.626,2768134.023
306352.838,2767980.261
304401.284,2772551.03
303043.14,2771970.775
308354.144,2769418.687
311855.215,2773746.387
302783.359,2771913.027
302783.359,2771913.027
305824.951,2768849.699
305046.584,2771237.227
301363.435,2773364.637
308326.918,2770154.043
302655.298,2770736.828
303771.299,2777809.694
302639.758,2768847.867
308944.985,2775322.143
309587.702,2774809.669
303348.236,2773744.021
302478.989,2777355.961
308582.629,2772235.384
308745.644,2772098.361
301862.91,2770482.768
309445.577,2774988.726
304817.621,2772908.002
301573.521,2777931.554
301573.521,2777931.554
301129.955,2780956.619
304984.46,2765468.937
302665.342,2768921.147
308066.101,2772636.856
308103.867,2772652.296
308149.763,2772665.945
306476.213,2775541.232
300452.859,2779712.518
303004.734,2778568.969
306596.381,2769106.935
300036.072,2769784.462
312023.915,2774240.214
304812.329,2772911.971
304654.97,2772183.358
305714.241,2768208.324
306220.626,2768134.023
304992.143,2771237.867
300207.682,2769790.653
303967.257,2773096.676
302636.107,2768847.073
302122.588,2769115.17
307349.36,2771602.995
308355.163,2774675.542
308543.603,2771224.494
305766.416,2771266.049
305010.478,2769313.492
305010.478,2769313.492
303351.769,2772242.927
305046.584,2771237.227
301863.72,2770508.131
299754.027,2776744.367
308314.202,2772502.297
305766.416,2771266.049
305766.416,2771266.049
306290.307,2771250.384
306852.293,2774832.824
306890.529,2774866.098
306293.482,2771537.721
301845.928,2782459.014
301834.861,2782453.984
305897.703,2763846.52
301129.955,2780956.619
300207.682,2769790.653
309718.084,2775139.582
304401.284,2772551.03
300051.471,2769784.303
300546.885,2780803.144
307858.403,2771482.1
305046.584,2771237.227
306348.075,2767994.813
303730.549,2770566.689
297031.611,2779658.079
301705.243,2778424.418
304314.018,2767052.497
311804.8,2771800.152
303969.672,2767240.362
308997.753,2772391.134
306186.654,2768174.346
308554.615,2770974.431
299679.125,2776813.517
312729.822,2774384.764
309292.798,2770473.07
301863.72,2770508.131
301863.72,2770508.131
302884.47,2779461.065
300178.63,2769788.748
312199.051,2772826.391
312124.411,2772308.448
301132.574,2779705.086
304971.754,2771231.355
304906.68,2774831.7
311384.63,2771912.121
303117.066,2772304.299
311793.679,2771170.524
305064.23,2770052.557
306738.006,2775191.498
304992.143,2771237.867
299853.591,2776652.867
306349.134,2767990.05
312711.487,2774292.147
303032.034,2769182.007
308462.547,2769428.869
300571.33,2769922.511
300178.63,2769774.46
305004.373,2772844.782
300481.868,2770510.031
301594.318,2777754.369
301998.694,2773504.911
304202.828,2767189.207
301145.447,2770769.866
304017.471,2771864.124
308430.632,2769532.237
304548.551,2766584.33
302672.959,2770186.503
303090.705,2768906.679
304956.363,2772204.613
308353.205,2769316.294
299063.362,2777380.774
304068.003,2779863.247
304068.003,2779863.247
312278.029,2771894.423
301049.78,2781616.613
302578.8,2777382.3
302908.282,2779483.196
300570.222,2779870.374
309317.688,2774541.164
303348.236,2773744.021
305607.324,2771637.767
306884.935,2764938.217
303548.743,2772621.385
305724.905,2765790.804
305462.353,2770893.124
307434.233,2768383.862
303487.525,2770382.018
308663.487,2772204.691
304356.89,2772514.182
309810.464,2775693.527
306955.966,2764111.464
311898.716,2774453.446
304703.368,2772032.924
305660.437,2768452.589
304294.015,2767068.133
299296.405,2777163.584
302863.819,2779436.811
303905.641,2768658.49
302711.242,2774801.106
305928.566,2769446.673
300968.603,2769989.278
311802.83,2774460.273
300207.098,2769794.081
307536.576,2771414.422
300207.098,2769794.081
310248.168,2775739.898
300572.123,2769930.607
301388.345,2772579.106
301388.345,2772579.106
304557.314,2766573.131
304971.081,2772134.716
310538.376,2775040.624
305777.495,2771845.027
304059.194,2779863.367
300481.868,2770510.031
304064.352,2779869.756
309731.104,2775641.007
300510.483,2779852.076
300334.965,2768147.719
300300.517,2769772.481
300168.628,2769775.095
304500.727,2770000.825
304491.506,2767030.612
303941.629,2772866.383
305728.397,2765784.772
309983.008,2771392.25
312395.915,2774144.241
299784.795,2768464.887
303501.257,2770376.065
306506.818,2772826.309
304500.727,2769999.396
300982.831,2779067.68
301201.233,2778674.121
308504.538,2774640.201
300968.603,2769989.278
299877.595,2776634.747
304500.727,2770000.825
299877.55,2776630.591
300300.517,2769772.481
304059.194,2779863.367
305462.353,2770893.124
304064.352,2779869.756
306029.163,2768062.564
306029.163,2768062.564
300207.098,2769794.081
308342.872,2769330.385
305861.602,2768003.72
300203.394,2769794.081
303037.762,2778773.337
299056.952,2777383.498
306702.951,2775212.583
306702.951,2775212.583
303337.566,2776315.928
301569.286,2774638.102
312693.76,2774311.991
308455.482,2769366.534
304872.74,2768825.688
301737.151,2771913.85
307389.798,2770651.21
300481.868,2770510.031
301823.319,2777945.043
301578.972,2777904.653
304495.951,2767024.262
304082.775,2779864.628
304400.293,2772515.685
306876.335,2764931.602
299027.659,2777413.647
306243.547,2769605.04
301049.78,2781616.613
300378.54,2768068.643
304594.127,2766495.346
312041.748,2774216.397
305575.371,2771794.121
309332.992,2774541.135
309891.03,2771634.065
304455.836,2772432.548
303357.012,2770677.071
305488.813,2768221.951
302672.959,2770186.503
308544.075,2770761.535
303377.55,2768422.975
308544.075,2770761.535
305103.789,2772151.658
302517.837,2777398.345
300378.54,2768068.643
308403.22,2771646.153
309623.951,2773532.342
311935.784,2774319.939
309814.201,2775039.857
302867.38,2779441.042
302520.869,2769130.706
300540.731,2780071.24
302278.408,2775725.727
304889.885,2768827.594
303348.236,2773744.021
303348.236,2773744.021
300278.431,2781522.943
303269.582,2776240.017
304082.458,2779872.989
309332.649,2774545.424
309332.649,2774545.424
301240.091,2769802.967
308697.594,2774866.87
303639.77,2772621.054
303617.041,2772618.62
307766.928,2771523.462
300097.826,2769793.034
302793.162,2769546.507
304340.694,2766121.023
300311.684,2780118.49
300097.826,2769793.034
304872.74,2768825.688
309332.649,2774545.424
309332.649,2774545.424
304568.261,2771482.069
302544.747,2777410.001
304408.483,2766425.555
303643.973,2772623.708
309332.649,2774545.424
303289.839,2776282.59
312711.487,2774292.147
308469.584,2769398.609
304889.885,2768823.466
300135.291,2769792.081
308550.112,2769708.024
307288.239,2772550.613
300670.295,2781020.595
305708.937,2768761.69
304704.026,2771435.744
302717.313,2769186.681
309209.977,2770438.819
309286.176,2770469.63
301630.356,2776649.037
301049.78,2781616.613
305747.2,2768239.874
300550.561,2779984.406
309083.076,2771183.569
301578.972,2777904.653
309623.951,2773532.342
311819.418,2773723.189
309623.792,2773530.278
302672.959,2770186.503
304314.018,2767052.497
299524.639,2769467.778
306882.289,2764941.259
300899.718,2781037.61
304467.516,2772432.592
303756.438,2776780.732
298974.756,2777462.156
304612.213,2766489.103
303271.138,2776227.397
299029.074,2777415.145
303530.493,2772662.032
309317.688,2774541.164
302082.505,2775754.421
305425.284,2770605.434
305425.284,2770605.434
311937.085,2774322.105
304283.524,2764894.005
306870.758,2774845.574
302535.641,2777391
307561.853,2774881.149
308418.839,2771854.786
306300.139,2775378.432
310225.205,2773486.483
306012.586,2769124.065
309891.03,2771634.065
309891.03,2771634.065
308516.636,2771950.644
304565.698,2772654.053
312343.723,2774087.258
306659.464,2763800.344
311387.005,2771912.808
307508.886,2771020.123
309115.949,2764432.094
305796.25,2768780.105
301356.973,2772098.989
300135.291,2769792.081
308588.027,2772227.129
301796.649,2777936.661
304652.064,2768282.802
300963.394,2770473.139
312282.626,2771896.738
303966.035,2770180.015
303348.236,2773744.021
306659.464,2763800.344
309501.078,2773420.103
304913.381,2768826.324
301519.638,2769701.8
308462.547,2769428.869
307107.432,2777678.299
307107.432,2777678.299
300704.51,2770675.279
308937.906,2775269.703
312632.327,2774340.556
306869.192,2764927.898
312744.308,2774389.262
308937.906,2775269.703
309948.139,2773260.785
312396.051,2774146.629
303659.084,2772242.537
311782.181,2773639.159
308588.027,2772227.129
309823.41,2774651.058
311848.541,2773740.434
303893.316,2779046.611
309828.967,2774587.399
304392.901,2772199.884
306295.833,2775369.312
309120.78,2773356.379
300704.51,2770675.279
306578.626,2765285.29
312024.072,2774236.118
300623.285,2770604.395
300682.956,2769609.895
308038.237,2767977.079
301630.356,2776649.037
303822.438,2779751.968
304913.381,2768826.324
311819.418,2773723.189
309662.297,2775484.114
302589.018,2777427.349
299783.842,2768464.728
303419.011,2767977.319
304596.014,2772653.52
303509.37,2772662.508
304004.464,2771904.1
307336.428,2774932.584
309437.64,2774986.821
307306.357,2775701.444
301356.973,2772098.989
307289.847,2775545.233
308473.045,2774775.284
306654.203,2764118.578
300303.071,2776150.33
307049.036,2765950.45
300303.071,2776150.33
312693.76,2774311.991
302039.781,2768736.729
303417.185,2767975.176
303417.185,2767975.176
302672.959,2770186.503
308468.177,2769479.536
298830.374,2777593.17
303221.073,2769895.537
309317.688,2774541.164
301578.708,2777905.182
304314.018,2767052.497
301049.78,2781616.613
304550.738,2772410.079
303823.912,2779760.985
304378.887,2765155.012
304544.985,2772363.928
304598.608,2766423.801
306869.192,2764927.898
300630.024,2779885.283
303348.236,2773744.021
301305.821,2772561.922
305936.913,2769416.837
311856.944,2773752.605
305708.937,2768761.69
304922.902,2765821.679
305931.44,2771023.561
301939.583,2778519.607
304566.338,2772687.359
302024.789,2772220.406
306020.632,2765389.065
302577.7,2777436.191
303509.37,2772662.508
307110.092,2775018.174
305106.065,2769775.268
300479.782,2770490.72
303916.96,2770058.672
303756.438,2776780.732
299380.48,2769420.303
306768.884,2765611.112
304177.989,2768496.64
305101.444,2769160.48
303227.169,2769893.505
306873.293,2764931.205
302039.781,2768736.729
303942.527,2772950.876
306732.213,2765594.602
305796.25,2768780.105
305813.233,2769205.236
312279.608,2774287.32
300751.448,2780373.642
304470.193,2766007.96
309061.945,2773093.7
308430.632,2769532.237
301379.05,2771872.747
308430.632,2769532.237
305299.31,2770759.854
309324.639,2774549.954
302039.781,2768736.729
304273.099,2766280.394
303368.231,2772979.138
304566.338,2772687.359
301305.973,2772557.347
301562.142,2774660.327
301541.769,2774725.414
308555.901,2770974.431
302084.39,2768724.505
308025.764,2771493.652
307858.403,2771482.1
308421.11,2769439.287
300835.944,2780964.49
300097.826,2769793.034
304598.608,2766365.862
307769.468,2771522.954
307769.468,2771522.954
303623.733,2772662.972
299754.027,2776744.367
301305.973,2772557.347
303326.963,2771282.596
300466.431,2779834.513
304202.828,2767189.207
301565.743,2778026.361
307182.456,2770837.292
309232.783,2764301.917
302672.959,2770186.503
303102.287,2777835.515
311805.06,2773867.698
311793.921,2773605.344
306300.139,2775378.432
308399.156,2771645.137
301049.78,2781616.613
302596.873,2777435.395
300744.719,2780366.274
303756.438,2776780.732
305936.913,2769416.837
305936.913,2769416.837
303940.188,2769740.901
301803.033,2771923.021
308607.083,2770757.728
305567.133,2781314.998
307233.4,2774711.169
309317.688,2774541.164
303916.96,2770058.672
301508.119,2781356.863
306476.423,2771118.371
301573.521,2777931.554
302602.905,2777439.205
312229.443,2774216.2
304956.363,2772204.613
303864.055,2773019.146
306873.293,2764931.205
304656.049,2772183.358
300097.35,2769780.81
307319.246,2772694.711
300797.413,2782416.169
304392.901,2772199.884
304392.901,2772199.884
305201.249,2776618.963
309317.688,2774541.164
300277.373,2781528.631
306371.84,2767984
307110.275,2777678.841
305428.227,2770710.7
305428.227,2770710.7
303659.084,2772242.537
302084.39,2768724.505
304551.246,2772406.015
306704.766,2778229.879
303351.769,2772242.927
303713.275,2780149.619
302774.363,2768413.197
306943.213,2778402.986
303043.14,2771970.775
302783.359,2771913.027
300373.67,2768223.596
305289.504,2780852.9
309858.434,2770527.446
303348.236,2773744.021
305035.885,2771700.358
302972.545,2772936.803
302084.39,2768724.505
304623.662,2771569.759
307049.036,2765950.45
303964.336,2773096.803
305708.937,2768761.69
305708.937,2768761.69
303725.243,2777792.614
301305.973,2772557.347
304251.082,2778255.389
303948.233,2772866.637
303863.176,2778049.488
307289.847,2775545.233
307289.847,2775545.233
303564.394,2772664.41
303249.421,2778099.821
303941.629,2772866.383
308314.929,2774791.794
303191.835,2777786.277
308314.929,2774791.794
299852.205,2776651.283
307049.036,2765950.45
306290.307,2771250.384
303289.839,2776282.59
300267.127,2776189.898
300267.127,2776189.898
302927.62,2779510.957
306514.599,2774857.857
306510.437,2774919.006
306427.412,2774926.385
306509.498,2774864.521
304273.099,2766280.394
304340.694,2766121.023
306290.307,2771250.384
304154.962,2767200.328
303669.581,2771952.111
308416.351,2769400.902
305102.401,2769319.053
300640.395,2780708.076
304922.902,2765821.679
304255.028,2769316.455
307915.047,2770210.586
304391.551,2772476.482
309684.045,2775366.748
312828.223,2774491.623
301576.379,2778144.914
308326.918,2770154.043
300657.547,2780366.116
305280.381,2765737.59
299873.986,2776633.759
302352.177,2778243.665
304904.96,2768968.76
299153.167,2777309.578
307305.948,2774985.289
304742.925,2771242.236
299401.684,2781197.414
304361.442,2764926.962
303916.96,2770058.672
312722.387,2774381.351
302340.866,2769246.911
304696.304,2772036.813
304375.146,2778055.84
305460.663,2764666.938
304500.727,2770000.825
305025.341,2771237.333
305462.353,2770893.124
306509.498,2774864.521
301967.537,2771409.829
309317.688,2774541.164
308038.237,2767977.079
309332.649,2774545.424
309317.688,2774541.164
305988.372,2764225.862
306212.544,2772597.089
299956.126,2776558.849
306139.442,2763744.514
